uniprot_id,class,type,start.x,end.x,cds_name,cds_syn_alias,locus_tag,id,accession,annot,feature_type,start.y,end.y,chain_id,feature_name,mat_syn_alias,ontology_term,evidence,Entry_name,Status,Protein_names,Gene_names,Organism,Length,nt_coord_start,nt_coord_end
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Chain,686,1273,PRO_0000449648,Spike protein S2,S2,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23618,25381
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Chain,816,1273,PRO_0000449649,Spike protein S2',S2’,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24008,25381
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Topological domain,13,1213,NA,Extracellular,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21599,25201
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Transmembrane,1214,1234,NA,Helical,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,25202,25264
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,391,525,NA,NA,,"ECO:0000244,ECO:0000255,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000255|PROSITE-ProRule:PRU01269,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22733,23137
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,538,590,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23174,23332
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,617,649,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23411,23509
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,662,671,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23546,23575
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,738,760,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23774,23842
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,743,749,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23789,23809
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,1032,1043,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24656,24691
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,1082,1126,NA,NA,,"ECO:0000244,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24806,24940
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Mutagenesis,679,684,NA,About 50%25 stronger entry efficiency in Vero E6 cells while 30%25 weaker entry efficiency in hACE2-expressing BHK cells. NSPRRA->IL,,ECO:0000269,ECO:0000269|PubMed:32155444,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23597,23614
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,15,136,NA,NA,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21605,21970
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Motif,1269,1273,NA,KxHxx,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,25367,25381
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Site,685,686,NA,Cleavage,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23615,23620
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Site,815,816,NA,Cleavage,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24005,24010
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,709,709,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23687,23689
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,717,717,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23711,23713
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,801,801,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23963,23965
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,1074,1074,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24782,24784
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Topological domain,1235,1273,NA,Cytoplasmic,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,25265,25381
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,165,165,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22055,22057
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,234,234,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22262,22264
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,282,282,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22406,22408
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,149,149,NA,N-linked (GlcNAc...) asparagine%3B by host,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22007,22009
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,343,343,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22589,22591
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,603,603,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23369,23371
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,616,616,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23408,23410
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,331,331,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22553,22555
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,17,17,NA,N-linked (GlcNAc...) asparagine%3B by host,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21611,21613
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,61,61,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21743,21745
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,74,74,NA,N-linked (GlcNAc...) asparagine%3B by host,,ECO:0000255,NA,SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21782,21784
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,122,122,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21926,21928
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,1098,1098,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24854,24856
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,1134,1134,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,24962,24964
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,379,432,NA,NA,,"ECO:0000255,ECO:0000269","ECO:0000255|PROSITE-ProRule:PRU01269,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22697,22858
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,131,166,NA,NA,,"ECO:0000244,ECO:0000255,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000255|PROSITE-ProRule:PRU01270,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,21953,22060
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,291,301,NA,NA,,"ECO:0000244,ECO:0000255,ECO:0000269","ECO:0000244|PDB:6VXX,ECO:0000255|PROSITE-ProRule:PRU01270,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22433,22465
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Disulfide bond,336,361,NA,NA,,"ECO:0000255,ECO:0000269","ECO:0000255|PROSITE-ProRule:PRU01269,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,22568,22645
P0DTC2,cds,product,21563,25384,surface glycoprotein,Spike,NA,NA,YP_009724390.1,structural protein,Glycosylation,657,657,NA,N-linked (GlcNAc...) asparagine%3B by host,,"ECO:0000255,ECO:0000269","ECO:0000255|HAMAP-Rule:MF_04099,ECO:0000269|PubMed:32155444",SPIKE_SARS2,reviewed,Spike glycoprotein (S glycoprotein) (E2) (Peplomer protein) [Cleaved into: Spike protein S1; Spike protein S2; Spike protein S2'],S 2,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),1273,23531,23533
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Transmembrane,71,91,NA,Helical,,ECO:0000255,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25603,25665
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Transmembrane,94,114,NA,Helical,,ECO:0000255,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25672,25734
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Chain,1,275,PRO_0000449650,NA,,NA,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25393,26217
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Transmembrane,35,55,NA,Helical,,ECO:0000255,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25495,25557
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Site,133,133,NA,Involved in polymerization,,ECO:0000250,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25789,25791
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Glycosylation,32,32,NA,O-linked (GalNAc...) threonine%3B by host,,ECO:0000250,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25486,25488
P0DTC3,cds,product,25393,26220,ORF3a protein,NA,NA,NA,YP_009724391.1,NA,Glycosylation,34,34,NA,O-linked (GalNAc...) threonine%3B by host,,ECO:0000255,NA,AP3A_SARS2,reviewed,Protein 3a (Accessory protein 3a) (Protein U274) (Protein X1),3a,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),275,25492,25494
P0DTC4,cds,product,26245,26472,envelop protein,E protein,NA,NA,YP_009724392.1,structural protein,Topological domain,1,16,NA,Virion surface,,ECO:0000255,NA,VEMP_SARS2,reviewed,Envelope small membrane protein (E protein) (sM protein),E 4,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),75,26245,26292
P0DTC4,cds,product,26245,26472,envelop protein,E protein,NA,NA,YP_009724392.1,structural protein,Chain,1,75,PRO_0000449651,NA,,NA,NA,VEMP_SARS2,reviewed,Envelope small membrane protein (E protein) (sM protein),E 4,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),75,26245,26469
P0DTC4,cds,product,26245,26472,envelop protein,E protein,NA,NA,YP_009724392.1,structural protein,Motif,72,75,NA,PDZ-binding%3B required for interaction with human MPP5,,ECO:0000250,NA,VEMP_SARS2,reviewed,Envelope small membrane protein (E protein) (sM protein),E 4,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),75,26458,26469
P0DTC4,cds,product,26245,26472,envelop protein,E protein,NA,NA,YP_009724392.1,structural protein,Transmembrane,17,37,NA,Helical,,ECO:0000255,NA,VEMP_SARS2,reviewed,Envelope small membrane protein (E protein) (sM protein),E 4,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),75,26293,26355
P0DTC4,cds,product,26245,26472,envelop protein,E protein,NA,NA,YP_009724392.1,structural protein,Topological domain,38,75,NA,Intravirion,,ECO:0000255,NA,VEMP_SARS2,reviewed,Envelope small membrane protein (E protein) (sM protein),E 4,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),75,26356,26469
P0DTC5,cds,product,26523,27191,membrane glycoprotein,membrane,NA,NA,YP_009724393.1,structural protein,Topological domain,41,50,NA,Intravirion,,ECO:0000255,NA,VME1_SARS2,reviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),NA,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),222,26643,26672
P0DTC5,cds,product,26523,27191,membrane glycoprotein,membrane,NA,NA,YP_009724393.1,structural protein,Transmembrane,80,100,NA,Helical,,ECO:0000255,NA,VME1_SARS2,reviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),NA,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),222,26760,26822
P0DTC5,cds,product,26523,27191,membrane glycoprotein,membrane,NA,NA,YP_009724393.1,structural protein,Transmembrane,51,71,NA,Helical,,ECO:0000255,NA,VME1_SARS2,reviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),NA,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),222,26673,26735
P0DTC5,cds,product,26523,27191,membrane glycoprotein,membrane,NA,NA,YP_009724393.1,structural protein,Topological domain,72,79,NA,Virion surface,,ECO:0000255,NA,VME1_SARS2,reviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),NA,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),222,26736,26759
P0DTC5,cds,product,26523,27191,membrane glycoprotein,membrane,NA,NA,YP_009724393.1,structural protein,Topological domain,101,222,NA,Intravirion,,ECO:0000255,NA,VME1_SARS2,reviewed,Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein),NA,Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2),222,26823,27188
